"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"	"\\GI-AN-B3_01\Sistema\Cambios de contexto/s"	"\\GI-AN-B3_01\Sistema\Llamadas al sistema/s"
"09/21/2022 10:42:20.971"	"88.478106611099932"	"0.13423285568132959"	"240.26437702693738"	"0.00055865020701959174"	"7785.8565400843881"	"1000000000"	"231.14041334237012"	"13210042368"	"72622080"	"1.0137737427296936"	"4026.7093061223427"	"16.041099991615514"	"16332.908769118092"	"38512.250712558329"
"09/21/2022 10:42:21.981"	"89.172258510377418"	"0.13286666518046236"	"251.68611305194213"	"0.00052795286856509543"	"7796.9133858267714"	"1000000000"	"59.453412531954832"	"13211967488"	"70701056"	"0.99089020886591384"	"3987.3422004764375"	"12.530683926452701"	"17502.093759198637"	"42252.54939625143"
"09/21/2022 10:42:22.983"	"93.284233707142192"	"0.07693853678669943"	"127.73295301572973"	"0.00060234326177952696"	"7832"	"1000000000"	"59.874821726123308"	"13212413952"	"70258688"	"0.99791369543538855"	"3515.6499490188739"	"5.6667178259704132"	"9027.1272889085249"	"22617.713907043082"
"09/21/2022 10:42:23.969"	"74.209904249862646"	"0.34008226848557466"	"547.33707008059434"	"0.00062129654937339294"	"7835.4962962962964"	"1000000000"	"60.815230008954927"	"13205827584"	"76853248"	"2.0271743336318306"	"5464.2484163046001"	"26.351408883293491"	"29971.772522746618"	"73083.689076094772"
"09/21/2022 10:42:24.973"	"77.821027175803906"	"0.28437096196969175"	"460.89894800980267"	"0.00061663054898587494"	"8041.6069114470838"	"1000000000"	"0"	"13207121920"	"75395072"	"2.9863862722017451"	"5394.4090696870853"	"28.409236807104755"	"28985.865157990138"	"69016.382212673067"
"09/21/2022 10:42:25.980"	"66.665349378956762"	"0.47442216165125922"	"819.72222239930534"	"0.00057915134934551158"	"8024.4363636363632"	"1000000000"	"0"	"13204848640"	"77606912"	"3.9744107752693592"	"7517.5979814219936"	"51.904932074125433"	"45035.042097270925"	"110185.57073087391"
"09/21/2022 10:42:26.984"	"57.966166100827834"	"0.65063657117816553"	"1034.7114954934214"	"0.00062880551626463062"	"8174.2427745664736"	"1000000000"	"0"	"13209972736"	"71852032"	"4.9841594195251506"	"9167.8628362745621"	"71.963913644268573"	"53669.428629446826"	"141614.92158696812"
"09/21/2022 10:42:27.984"	"52.344425318703557"	"0.718623466600807"	"1216.8719570324579"	"0.00059055052998807688"	"8110.3829087921122"	"1000000000"	"0"	"13193465856"	"88457216"	"6.9992635162096999"	"7678.1920772820404"	"74.221495410738754"	"62931.378169029442"	"160725.08801751136"
"09/21/2022 10:42:28.984"	"60.113597901823454"	"0.5512412928023166"	"994.90616465467963"	"0.00055407043416781838"	"8108.6391959798993"	"1000000000"	"59.994341587216859"	"13200691200"	"81256448"	"4.9995284656014052"	"8665.1827365803547"	"60.941659713240547"	"55209.792845636315"	"140919.70904852057"
"09/21/2022 10:42:29.972"	"44.710668226596944"	"0.86273268122093227"	"1135.7347483723772"	"0.00075962557340947473"	"8140.891265597148"	"1000000000"	"83.003787314202256"	"13206573056"	"75051008"	"6.0734478522587017"	"11504.12247348669"	"81.811301342615721"	"61491.635021501934"	"162479.91366755092"
"09/21/2022 10:42:30.974"	"52.077395974478179"	"0.75825167686819295"	"1263.422643552346"	"0.00059999999878368926"	"8549.1058451816752"	"1000000000"	"0"	"13210341376"	"71393280"	"6.9857492139545192"	"11868.787914508728"	"92.981230775435122"	"65507.366307598371"	"174947.11145758329"
"09/21/2022 10:42:31.981"	"63.133455710223593"	"0.53696184980826756"	"927.07398241540454"	"0.00057933638531443234"	"8201.8672376873656"	"1000000000"	"0"	"13197832192"	"83742720"	"4.9629228180696172"	"8411.1615920643872"	"61.23623681734346"	"50858.047870450217"	"126579.3464748656"
"09/21/2022 10:42:32.988"	"56.351781308211471"	"0.62380249981825209"	"1023.3341920132586"	"0.00060862378767076626"	"8118.573643410853"	"1000000000"	"0"	"13201059840"	"80592896"	"5.9496173954259222"	"8973.014635201529"	"60.4288634737566"	"57361.252912200558"	"144847.40190324103"
"09/21/2022 10:42:33.976"	"57.797206620204818"	"0.61148209491335992"	"1054.5819212604983"	"0.00058076936896084156"	"8292.4307692307684"	"1000000000"	"60.841264688105667"	"13206872064"	"74502144"	"5.0701053906754723"	"9323.9238134521929"	"70.735671678660083"	"56839.937513784585"	"146792.73333407068"
"09/21/2022 10:42:34.977"	"51.289983554830521"	"0.73312801352384871"	"868.16672203816586"	"0.00084236515813988658"	"8211.986222732492"	"1000000000"	"223.27134986974644"	"13194420224"	"86962176"	"4.9837354881639833"	"8125.4823399025572"	"57.845389027480756"	"53444.582627972923"	"131096.16526905593"
"09/21/2022 10:42:35.983"	"51.730641816618792"	"0.70646551557130066"	"1250.0484918881657"	"0.00056616232158742395"	"8217.2738853503179"	"1000000000"	"81.611446126456684"	"13194149888"	"87420928"	"6.9668307668926435"	"11210.625965468391"	"83.700675200616431"	"62540.244532857134"	"166159.90905192768"
"09/21/2022 10:42:36.977"	"72.983640841629324"	"0.34389617976506431"	"614.98562408741918"	"0.00055957469007375765"	"7937.2569558101477"	"1000000000"	"82.534895540373768"	"13206609920"	"75071488"	"3.0195693490380648"	"5671.7577606098321"	"30.062792485259937"	"34709.949667192552"	"85228.351399715728"
"09/21/2022 10:42:37.978"	"59.703659471364148"	"0.6030359575813049"	"1021.9029627738265"	"0.00059011739083913723"	"8208.0313111545984"	"1000000000"	"141.9865173325669"	"13207191552"	"74588160"	"4.9995252581889753"	"8936.1514464869742"	"62.503982077103416"	"56037.678808936951"	"141433.56983901121"
"09/21/2022 10:42:38.987"	"54.602693118902067"	"0.69684285723198014"	"1051.5826392568395"	"0.00066261764336265341"	"8183.3220338983047"	"1000000000"	"59.41144854558415"	"13191962624"	"89878528"	"5.9411448545584147"	"9399.881350720505"	"68.280875698860498"	"54627.83674685553"	"142819.18115872974"
"09/21/2022 10:42:39.987"	"50.48639022309905"	"0.78004422683778107"	"891.98998467546278"	"0.00087455144046665815"	"8037.596412556054"	"1000000000"	"282.99682249232734"	"13201965056"	"80302080"	"4.9999438602884689"	"8328.9064824685302"	"53.909545467499079"	"54730.385483489634"	"134749.48702354627"
"09/21/2022 10:42:40.978"	"58.945294283144634"	"0.64953937438613374"	"896.76486601801719"	"0.00072432456940545642"	"8167.7837837837842"	"1000000000"	"5662.3430222556553"	"13205921792"	"75849728"	"5.0493517230744205"	"8264.7789003282123"	"54.240900339129837"	"47155.895741792017"	"121546.98480750284"
"09/21/2022 10:42:41.982"	"68.435864935694184"	"0.44528139193966965"	"774.93153574768883"	"0.00057455011369039798"	"7957.7172236503857"	"1000000000"	"0"	"13210906624"	"70909952"	"3.9842238341783487"	"6756.2475668079342"	"44.744514073481987"	"40638.087052660609"	"101132.54963890757"
"09/21/2022 10:42:42.996"	"71.792001277178215"	"0.36107878198981608"	"649.85499317561062"	"0.00055515118307288686"	"7940.6545454545458"	"1000000000"	"59.077726652328245"	"13202001920"	"79822848"	"2.953886332616412"	"5855.5873400232676"	"39.947493784103663"	"38395.59918012566"	"93191.175278937648"
"09/21/2022 10:42:43.984"	"67.047594986370328"	"0.41803527671151791"	"713.25482125404767"	"0.00058664788949644247"	"8252.363636363636"	"1000000000"	"107.39348160927423"	"13204004864"	"77848576"	"4.0525842116707258"	"5965.4039595793083"	"36.738002918959154"	"37856.202267269167"	"93235.778665802543"
"09/21/2022 10:42:44.982"	"51.620511031026453"	"0.77902049378408023"	"994.72711750018175"	"0.00078316520706607072"	"8186.8387096774195"	"1000000000"	"0"	"13205659648"	"76226560"	"5.0137455519162391"	"8346.8835948301548"	"68.664705327902553"	"57182.770768715083"	"142393.38192175233"
"09/21/2022 10:42:45.982"	"54.835273199450207"	"0.63894492294764194"	"1109.4269907829876"	"0.00057567563752625411"	"8019.4882882882885"	"1000000000"	"0"	"13209653248"	"72413184"	"5.9969026528810137"	"9414.137681247712"	"71.096241503982355"	"58834.612443640144"	"187079.3751592761"
"09/21/2022 10:42:46.984"	"57.884381735920677"	"0.64890387939130378"	"1068.7998049490036"	"0.00060596469362407079"	"8201.5433364398887"	"1000000000"	"81.679015848852089"	"13195046912"	"87158784"	"5.9765133547940552"	"9597.2843622401197"	"70.371679607152672"	"56211.100272956355"	"145147.59550564669"
"09/21/2022 10:42:47.984"	"50.974571208166331"	"0.74532062335361282"	"1258.425866206991"	"0.00059347135413054665"	"8226.2420382165601"	"1000000000"	"0"	"13199441920"	"83415040"	"6.011588532835944"	"10100.470666586525"	"89.063664719707347"	"64188.736559355792"	"169365.4856670092"
"09/21/2022 10:42:48.983"	"60.652830266873458"	"0.55887894269673954"	"996.33571891375834"	"0.00056110550816438395"	"8028.3658291457286"	"1000000000"	"60.080545864146231"	"13208772608"	"73859072"	"6.0080545864146231"	"8109.8723492286717"	"61.679053331345933"	"53294.448208790913"	"134970.94628380451"
"09/21/2022 10:42:49.979"	"67.273442802012681"	"0.44574553953281049"	"800.62698715142778"	"0.00055639118970354816"	"7948.1904761904761"	"1000000000"	"142.4674588665448"	"13197824000"	"84926464"	"4.0131678553956283"	"6422.0718605968532"	"40.391573401440041"	"44281.294116435354"	"108079.6268056235"
"09/21/2022 10:42:50.989"	"66.914235484078773"	"0.43323058702942457"	"482.24498304279268"	"0.0008989727088811279"	"8080.5585215605752"	"1000000000"	"0"	"13206413312"	"76320768"	"1.9804722096213252"	"5314.5971745188263"	"31.967558569499911"	"31742.018339705788"	"74370.692415700003"
"09/21/2022 10:42:51.981"	"62.18918644420971"	"0.49944996962654314"	"875.38174422870736"	"0.00057050709812315841"	"7994.9861751152075"	"1000000000"	"0"	"13205053440"	"77602816"	"5.0425215681377153"	"6745.8853538546355"	"51.14679340915653"	"47196.993373455385"	"113739.1164909143"
"09/21/2022 10:42:52.988"	"71.378189995294434"	"0.36399202216885218"	"659.44004717812197"	"0.00055195763710484138"	"7886.6506024096389"	"1000000000"	"81.436873296093381"	"13209886720"	"72880128"	"2.9793978035156115"	"6401.7327471538774"	"34.824075157350819"	"39749.139229302942"	"92971.115326103478"
"09/21/2022 10:42:53.979"	"85.841879278540915"	"0.1722687461023944"	"317.70434995311672"	"0.00054222251715633574"	"8052.2158730158726"	"1000000000"	"143.21910378838911"	"13206876160"	"76091392"	"2.0171704758928044"	"4455.9295812472055"	"20.415218108067577"	"18837.346489124953"	"46176.057948900132"
"09/21/2022 10:42:54.979"	"84.690438449499055"	"0.19417807729507339"	"335.96141580589352"	"0.00057797627678719224"	"7701.333333333333"	"1000000000"	"0"	"13209690112"	"73629696"	"0.99988516608896882"	"4522.4806062204061"	"17.19684847580708"	"21318.551626182903"	"50794.166437319611"
"09/21/2022 10:42:55.987"	"65.026551433491619"	"0.42957415100806534"	"604.33082267310829"	"0.00071083760425033659"	"7870.8440065681443"	"1000000000"	"322.50823870075561"	"13209522176"	"73908224"	"2.9769991264685136"	"5154.177820959153"	"34.103930548904273"	"34256.328948273185"	"84420.74889535195"
"09/21/2022 10:42:56.975"	"93.02463102271706"	"0.078170257047499261"	"92.083518665259547"	"0.00084835195293723944"	"7269.2747252747249"	"1000000000"	"0"	"13213167616"	"70524928"	"56.666780717082794"	"3512.3284976606142"	"7.444947432020987"	"9788.1744620775335"	"24912.133472747522"
"09/21/2022 10:42:57.989"	"99.677086846705052"	"0.0047310394231601331"	"1.9719596281906797"	"0.0023999194145492668"	"6144"	"1000000000"	"80.850344755817872"	"13213986816"	"70574080"	"0"	"1028.3769461014394"	"56.878546924321704"	"147207.77222424833"	"275031.18130338233"
"09/21/2022 10:42:58.980"	"99.649074238207191"	"0.0056498412041506556"	"6.0553162612765457"	"0.00093331981687769022"	"9472"	"1000000000"	"60.553162612765455"	"13215420416"	"70500352"	"3.0276581306382728"	"3333.4516018327381"	"6.9920114272074008"	"17327.287481642834"	"40271.890014996541"
"09/21/2022 10:42:59.980"	"99.699282327149831"	"0.0048994733066195385"	"1.999843460899869"	"0.0024501249202807146"	"6144"	"1000000000"	"0"	"13215428608"	"70500352"	"0"	"3024.7632346110518"	"0.7919148691515665"	"1841.8558274887794"	"8545.33110842514"
